user,item,ratings
1161,17,3.5
1161,214,3.5
1161,205,4.0
1161,207,3.5
1161,216,4.0
1161,6,3.5
1161,245,3.5
1161,215,4.0
1161,212,3.5
1161,246,3.5
1161,11,4.0
1161,9,4.0
1161,252,3.5
1161,5,4.0
1161,10,4.0
1161,248,3.5
1161,210,4.0
1162,215,2.0
1162,235,3.0
1162,344,4.0
1162,8,3.0
1162,17,2.0
1162,5,3.5
1162,1861,4.0
1162,1481,4.0
1162,251,2.0
1162,525,3.5
1162,127,3.5
1162,212,2.0
1162,254,3.5
1162,210,2.0
1162,1371,4.0
1162,10,3.5
1162,211,3.0
1162,245,2.5
1162,257,2.0
1162,1864,4.0
1162,220,3.5
1162,7,3.5
1162,657,3.5
1162,292,4.0
1162,459,4.0
1162,287,4.0
1162,342,3.5
1162,205,3.5
1162,391,3.5
1162,955,3.5
1162,214,2.0
1162,234,3.5
1162,309,4.0
1162,2,2.0
1162,217,2.5
1162,84,2.0
1162,1,3.5
1162,9,1.5
1162,299,3.5
1162,207,3.0
1162,12,3.0
1162,239,2.5
1162,6,2.5
1162,1360,1.5
1162,247,3.5
1162,4,3.0
1162,1274,4.0
1162,241,3.5
1162,253,2.5
1162,289,3.0
1162,216,3.0
1162,1641,3.0
1162,1862,4.0
1162,1863,3.0
1162,733,4.0
1162,478,4.0
1162,278,3.5
1162,589,3.5
1162,3,3.5
1162,219,2.5
1162,233,2.0
1163,1865,4.0
1163,2,0.5
1164,1459,3.5
1164,1171,3.5
1164,12,3.0
1164,1,2.0
1164,213,3.0
1164,8,4.0
1164,234,2.0
1164,13,3.0
1164,5,2.5
1164,235,2.5
1164,207,3.0
1164,211,4.0
1164,7,4.0
1164,215,3.0
1164,347,4.0
1164,212,2.5
1164,2,3.5
1164,712,3.0
1164,3,3.0
1164,17,3.0
1164,10,2.5
1164,293,4.0
1164,239,3.0
1164,216,2.5
1165,235,2.0
1165,1010,4.0
1165,11,4.0
1165,4,4.0
1165,210,2.5
1165,7,3.5
1165,10,2.0
1166,1,3.0
1166,6,3.0
1166,236,4.0
1166,12,3.0
1166,4,4.0
1166,11,4.0
1167,8,4.0
1167,235,1.5
1167,17,4.0
1167,3,3.5
1167,12,1.5
1167,1,2.5
1167,6,4.0
1167,236,4.0
1167,207,2.0
1167,2,2.0
1167,5,4.0
1167,255,4.0
1167,7,3.0
1167,250,3.0
1167,233,4.0
1168,236,3.5
1168,17,4.0
1168,342,4.0
1168,717,4.0
1168,400,4.0
1168,500,3.0
1168,918,4.0
1169,8,3.5
1169,207,4.0
1169,236,4.0
1169,257,3.0
1169,7,4.0
1169,9,3.5
1170,11,4.0
1170,215,3.0
1171,11,4.0
1172,7,1.5
1173,1831,4.0
1173,243,3.0
1173,215,4.0
1173,11,0.5
1173,5,2.5
1173,1879,4.0
1173,362,4.0
1173,1876,3.0
1173,17,2.0
1173,1356,4.0
1173,539,3.0
1173,1641,3.5
1173,1884,3.5
1173,559,2.5
1173,1868,2.0
1173,1875,3.5
1173,332,4.0
1173,1594,3.0
1173,1867,4.0
1173,1355,4.0
1173,1877,4.0
1173,1871,2.5
1173,1885,0.5
1173,1037,3.0
1173,1883,4.0
1173,84,3.0
1173,207,4.0
1173,210,4.0
1173,1873,3.0
1173,255,1.0
1173,3,0.5
1173,9,0.5
1173,1881,4.0
1173,254,3.5
1173,425,4.0
1173,1,2.5
1173,121,0.5
1173,214,2.0
1173,233,1.0
1173,7,3.5
1173,234,0.5
1173,205,3.0
1173,257,2.5
1173,10,0.5
1173,1878,4.0
1173,206,4.0
1173,1882,1.0
1173,286,4.0
1173,1869,4.0
1173,216,3.0
1173,1198,4.0
1174,342,4.0
1174,911,4.0
1174,11,4.0
1174,292,4.0
1174,913,4.0
1174,1026,4.0
1174,242,4.0
1175,7,2.5
1175,236,0.5
1175,235,2.5
1175,255,3.5
1175,207,2.5
1175,5,4.0
1175,6,1.5
1175,17,3.5
1175,247,3.5
1175,245,4.0
1175,234,3.5
1175,246,2.5
1175,214,1.5
1175,205,2.5
1175,256,1.5
1175,206,2.5
1175,1,3.5
1175,4,4.0
1175,121,4.0
1175,251,2.5
1175,219,2.5
1175,252,2.5
1175,13,3.5
1175,213,1.5
1175,253,2.5
1175,11,4.0
1175,8,3.5
1175,244,2.5
1175,210,3.5
1175,211,3.5
1175,248,2.5
1175,216,4.0
1175,215,3.5
1175,239,4.0
1175,254,4.0
1175,233,4.0
1175,249,1.5
1175,84,3.5
1175,241,1.5
1175,220,2.5
1175,3,2.5
1175,243,3.5
1176,588,4.0
1177,7,3.5
1177,5,2.5
1178,257,2.0
1178,213,1.5
1178,254,3.5
1178,13,4.0
1178,215,2.0
1178,3,3.0
1178,17,3.0
1178,247,3.5
1178,10,3.0
1178,210,2.5
1178,11,4.0
1179,205,1.0
1179,215,1.0
1179,12,4.0
1180,730,3.0
1180,410,4.0
1180,250,2.5
1180,73,4.0
1180,5,3.0
1180,715,4.0
1180,206,3.0
1180,764,4.0
1180,267,4.0
1180,499,4.0
1182,4,2.5
1182,13,4.0
1182,11,2.0
1182,10,2.5
1183,4,3.0
1183,5,3.5
1183,220,4.0
1183,11,3.0
1183,236,3.5
1183,9,3.5
1183,764,3.0
1183,1448,3.5
1183,207,3.5
1183,255,3.5
1183,239,3.5
1183,218,4.0
1183,7,4.0
1183,286,4.0
1183,6,3.0
1183,17,3.0
1183,8,4.0
1183,213,3.5
1183,211,3.0
1183,251,3.5
1184,121,3.0
1184,3,3.5
1184,213,2.5
1184,219,3.5
1184,220,3.0
1184,9,3.0
1184,12,4.0
1184,253,4.0
1184,205,3.0
1184,206,3.5
1184,257,2.0
1184,4,4.0
1184,8,3.5
1184,5,4.0
1184,246,2.0
1184,6,3.0
1184,239,3.5
1184,236,3.0
1185,292,4.0
1185,12,3.5
1186,235,3.0
1186,2,3.5
1186,241,3.0
1186,236,4.0
1186,8,3.5
1186,1,3.5
1187,1893,3.0
1187,1820,3.0
1187,534,3.5
1187,746,3.0
1187,31,2.0
1187,512,3.5
1187,799,2.0
1187,335,3.0
1187,588,2.0
1187,210,3.5
1187,1913,2.5
1187,92,2.0
1187,59,2.5
1187,265,3.0
1187,1889,3.0
1187,744,2.5
1187,1013,3.0
1187,365,3.0
1187,1488,3.0
1187,678,3.0
1187,703,2.5
1187,1915,3.0
1187,243,1.5
1187,1819,3.0
1187,1576,4.0
1187,650,2.5
1187,1918,2.5
1187,1348,2.5
1187,423,1.5
1187,781,3.0
1187,414,3.5
1187,1034,2.5
1187,977,3.0
1187,949,2.5
1187,207,0.5
1187,304,3.0
1187,1910,2.5
1187,617,2.0
1187,7,3.5
1187,73,3.0
1187,597,1.0
1187,850,2.5
1187,431,3.5
1187,1440,3.5
1187,220,3.0
1187,29,2.0
1187,1836,3.0
1187,294,3.0
1187,984,2.5
1187,244,2.0
1187,270,2.5
1187,1204,3.5
1187,1,2.5
1187,676,3.0
1187,1002,3.0
1187,251,3.0
1187,454,3.0
1187,1896,3.0
1187,591,1.5
1187,857,3.0
1187,1899,3.5
1187,1783,3.5
1187,116,2.0
1187,12,2.0
1187,711,3.0
1187,686,3.0
1187,548,3.0
1187,1194,2.5
1187,1530,2.0
1187,241,2.5
1187,1916,2.5
1187,189,3.5
1187,2,3.0
1187,341,1.0
1187,301,1.0
1187,218,3.0
1187,256,2.5
1187,1922,3.0
1187,425,3.5
1187,1006,2.5
1187,876,3.0
1187,205,2.0
1187,1713,2.5
1187,1599,3.5
1187,1919,2.5
1187,1046,2.5
1187,1908,2.5
1187,242,2.5
1187,13,4.0
1187,278,2.0
1187,1891,2.5
1187,1349,2.5
1187,438,2.0
1187,1888,2.5
1187,607,3.0
1187,693,2.0
1187,1189,4.0
1187,537,2.5
1187,699,2.5
1187,983,2.5
1187,359,3.0
1187,434,2.5
1187,592,1.0
1187,310,3.0
1187,898,2.5
1187,1562,3.0
1187,701,3.0
1187,20,2.5
1187,91,3.5
1187,682,3.0
1187,951,2.5
1187,761,2.0
1187,1907,2.5
1187,167,3.0
1187,318,3.0
1187,1641,3.0
1187,356,2.5
1187,1784,3.0
1187,1902,2.0
1187,215,2.0
1187,1060,3.0
1187,1887,3.5
1187,216,3.0
1187,1911,2.5
1187,235,2.0
1187,725,3.0
1187,1897,2.5
1187,618,3.0
1187,762,3.0
1187,1914,3.0
1187,511,3.5
1187,484,4.0
1187,130,3.0
1187,286,3.0
1187,1892,3.0
1187,339,2.0
1187,1894,2.0
1187,1921,3.0
1187,702,4.0
1187,1895,2.5
1187,361,2.5
1187,432,3.0
1187,236,2.0
1187,1920,3.0
1187,695,2.5
1187,790,3.0
1187,1927,2.0
1187,528,3.0
1187,947,2.0
1187,585,2.5
1187,148,2.0
1187,206,3.0
1187,17,2.0
1187,5,3.0
1187,769,3.0
1187,713,3.0
1187,499,2.5
1187,638,3.5
1187,685,3.0
1187,675,3.5
1187,689,4.0
1187,480,2.5
1187,959,2.0
1187,722,2.5
1187,1905,3.0
1187,1909,3.0
1187,1924,2.5
1187,1661,3.0
1187,1628,4.0
1187,1903,3.0
1187,933,1.0
1187,478,2.5
1187,249,3.5
1187,24,3.0
1187,488,3.0
1187,1652,3.0
1187,219,3.0
1187,3,4.0
1187,250,3.5
1187,728,3.0
1188,254,2.0
1188,205,1.5
1188,217,2.5
1188,10,2.0
1188,234,3.0
1188,220,4.0
1188,8,2.5
1188,255,3.5
1188,233,3.0
1188,212,2.5
1188,9,4.0
1188,2,2.5
1188,6,4.0
1188,5,3.5
1188,248,3.0
1188,256,2.5
1188,214,2.5
1188,250,3.5
1188,241,2.0
1188,249,3.0
1188,210,2.5
1188,219,2.5
1188,121,3.0
1188,3,2.5
1188,215,3.0
1188,257,2.0
1188,4,4.0
1188,239,2.5
1188,251,3.0
1188,245,2.5
1188,211,4.0
1188,17,4.0
1188,207,2.5
1188,236,4.0
1188,252,3.5
1189,207,3.5
1189,13,3.5
1189,7,3.5
1189,699,4.0
1189,9,3.5
1189,10,2.0
1189,6,4.0
1189,2,3.0
1189,17,3.0
1189,347,3.5
1189,345,2.0
1189,423,1.0
1189,12,3.0
1189,11,3.0
1189,3,3.5
1189,219,3.5
1189,426,3.5
1189,378,3.0
1190,13,4.0
1190,11,3.5
1191,1,3.0
1191,17,1.5
1191,10,4.0
1191,207,4.0
1192,247,2.5
1192,239,3.0
1192,241,1.0
1192,7,2.0
1192,207,2.0
1192,1,2.0
1192,211,3.5
1193,247,4.0
1193,121,3.0
1193,248,2.5
1193,2,3.0
1193,234,3.0
1193,244,4.0
1193,12,3.0
1193,220,2.5
1193,215,4.0
1193,8,4.0
1193,256,3.0
1193,13,2.5
1193,1,4.0
1193,217,3.5
1193,252,4.0
1193,254,3.0
1193,5,2.5
1193,235,3.5
1193,211,3.0
1193,207,1.5
1193,213,2.0
1193,216,3.0
1193,210,2.5
1193,17,3.0
1193,84,4.0
1193,214,2.5
1193,6,4.0
1193,241,3.0
1193,10,2.5
1193,9,3.0
1193,3,3.5
1193,246,4.0
1193,4,3.5
1193,205,2.5
1193,250,3.0
1193,219,3.0
1193,206,4.0
1193,251,3.0
1194,12,1.0
1194,240,4.0
1194,103,4.0
1194,519,4.0
1194,2,4.0
1195,17,4.0
1195,7,4.0
1195,1,4.0
1195,216,4.0
1195,2,4.0
1196,219,3.0
1196,17,3.0
1196,7,2.5
1197,249,3.0
1197,245,4.0
1197,11,3.0
1197,247,3.0
1197,13,4.0
1197,250,4.0
1197,219,3.5
1197,17,3.5
1197,9,1.0
1197,12,2.5
1197,215,4.0
1197,254,3.0
1197,216,3.0
1197,211,3.0
1197,251,3.5
1197,205,3.0
1197,244,3.0
1197,207,2.5
1197,213,3.5
1197,255,3.0
1197,1,3.5
1197,10,2.0
1198,257,2.0
1198,249,3.5
1198,255,2.0
1198,234,3.0
1198,235,1.0
1198,220,1.0
1198,245,3.5
1198,244,3.5
1198,248,3.0
1198,241,4.0
1198,206,4.0
1198,213,1.5
1198,6,1.5
1198,17,3.0
1198,214,2.0
1198,253,1.5
1198,9,4.0
1198,246,2.0
1198,219,2.5
1198,1,2.5
1198,210,1.5
1198,239,2.0
1198,3,3.5
1198,13,4.0
1198,84,2.0
1198,11,4.0
1198,252,3.5
1198,215,2.5
1198,4,4.0
1198,254,2.0
1198,2,3.0
1198,211,2.0
1198,8,4.0
1198,247,2.5
1198,212,4.0
1198,216,2.5
1198,233,4.0
1198,217,1.5
1199,702,4.0
1199,927,4.0
1199,522,4.0
1199,245,4.0
1199,451,3.0
1199,219,4.0
1199,658,4.0
1199,675,4.0
1199,432,4.0
1199,1123,4.0
1199,1274,3.0
1199,847,3.5
1199,211,3.5
1199,1858,3.0
1199,10,3.5
1199,242,3.0
1199,344,4.0
1199,4,4.0
1199,121,4.0
1199,214,4.0
1199,239,4.0
1199,253,3.5
1199,8,3.5
1199,1542,3.0
1199,616,4.0
1199,1080,4.0
1199,3,4.0
1199,1035,4.0
1199,205,4.0
1199,215,4.0
1199,696,4.0
1199,248,3.0
1199,212,3.0
1199,220,4.0
1199,244,3.5
1199,1831,4.0
1199,217,4.0
1199,509,3.5
1199,251,4.0
1199,299,4.0
1199,880,3.5
1199,308,4.0
1199,425,4.0
1199,1605,3.0
1199,17,3.0
1199,1183,4.0
1199,343,3.5
1199,1321,3.5
1199,494,4.0
1199,505,3.0
1199,235,4.0
1199,7,3.5
1199,528,4.0
1199,234,3.0
1199,2,4.0
1199,717,4.0
1199,1,4.0
1199,365,3.0
1199,236,3.0
1199,9,4.0
1199,1116,4.0
1199,5,4.0
1199,712,3.0
1199,255,4.0
1199,764,3.5
1199,830,3.5
1199,11,4.0
1199,1477,3.0
1199,638,4.0
1199,318,3.5
1199,699,4.0
1199,442,3.0
1199,233,3.5
1199,512,3.0
1199,810,4.0
1199,278,2.5
1199,13,4.0
1199,930,3.5
1199,275,4.0
1199,252,3.0
1199,926,3.5
1199,249,4.0
1199,336,4.0
1199,207,3.5
1199,12,4.0
1199,241,3.5
1199,676,2.5
1199,246,3.5
1199,216,3.0
1199,1516,3.0
1199,1219,3.5
1199,257,4.0
1199,250,4.0
1199,213,3.5
1200,6,4.0
1200,9,2.5
1200,348,4.0
1200,213,3.5
1200,239,4.0
1200,1931,3.0
1200,1928,4.0
1200,13,3.5
1200,220,3.0
1200,250,3.5
1200,8,4.0
1200,236,2.5
1200,1748,3.0
1200,245,3.5
1200,4,4.0
1200,1442,4.0
1200,2,4.0
1201,7,1.0
1201,9,3.0
1201,217,2.5
1201,207,1.5
1201,233,3.0
1201,236,2.5
1201,1932,4.0
1201,5,3.5
1201,255,3.5
1201,1933,3.0
1201,220,3.0
1201,219,2.5
1201,205,3.5
1201,235,2.5
1201,252,3.5
1201,17,2.0
1201,215,3.5
1201,234,3.0
1201,212,3.5
1201,3,2.5
1201,253,2.5
1201,13,3.0
1201,250,3.5
1202,256,3.0
1202,233,2.5
1202,13,4.0
1202,243,3.0
1202,9,2.5
1202,8,1.5
1202,210,1.0
1202,235,2.0
1202,207,3.0
1202,234,1.5
1202,206,3.0
1202,6,3.5
1202,211,3.0
1202,254,3.0
1202,219,0.5
1202,252,3.0
1202,11,3.0
1202,217,1.0
1202,4,3.0
1202,249,2.5
1202,214,3.0
1202,17,3.5
1202,205,3.5
1202,3,1.5
1202,121,2.0
1202,5,3.5
1202,1,3.0
1202,239,4.0
1202,246,2.5
1202,253,2.0
1202,245,4.0
1202,257,4.0
1202,216,4.0
1202,213,1.0
1202,7,3.5
1202,215,3.5
1202,212,2.5
1202,250,4.0
1202,247,3.0
1202,255,3.5
1202,84,3.0
1203,254,3.5
1203,1,4.0
1203,7,4.0
1203,236,4.0
1203,8,3.0
1203,2,4.0
1203,219,4.0
1203,215,4.0
1203,257,3.5
1203,4,4.0
1203,17,4.0
1203,5,3.5
1203,3,4.0
1203,10,4.0
1203,206,3.0
1203,207,4.0
1204,2,3.5
1204,10,4.0
1204,254,3.0
1204,1,3.0
1205,11,4.0
1205,10,3.5
1205,9,3.5
1205,2,3.5
1205,4,3.0
1206,233,3.0
1206,7,4.0
1206,12,2.5
1206,5,3.5
1206,2,3.0
1206,207,3.5
1206,211,4.0
1206,11,3.5
1206,17,3.0
1206,10,2.0
1206,215,3.5
1207,12,2.0
1207,8,3.0
1207,215,3.0
1207,17,3.5
1207,121,2.0
1207,7,2.5
1207,5,4.0
1207,213,2.0
1207,207,1.5
1207,236,3.0
1207,11,4.0
1207,241,2.5
1208,579,0.5
1208,304,4.0
1208,1020,2.0
1208,1022,1.0
1208,1275,3.0
1208,207,3.0
1208,746,2.5
1208,7,3.5
1208,1639,3.0
1208,432,3.5
1208,318,4.0
1208,2,3.5
1208,512,4.0
1208,938,3.0
1208,583,3.0
1208,1023,3.0
1208,1935,3.5
1208,91,2.0
1208,236,2.5
1208,363,4.0
1208,1018,3.5
1208,211,4.0
1208,1021,0.5
1208,348,2.5
1208,1934,4.0
1209,210,3.0
1209,7,3.5
1209,234,2.5
1209,84,3.5
1209,248,3.0
1209,252,2.5
1209,220,3.5
1209,206,4.0
1209,215,2.0
1209,4,4.0
1209,9,2.0
1209,212,2.5
1209,219,4.0
1209,12,2.5
1209,205,2.5
1209,235,3.5
1209,216,3.0
1209,8,3.5
1209,257,3.0
1209,214,3.0
1209,17,3.5
1209,13,2.5
1209,233,1.5
1209,207,2.5
1209,121,2.0
1209,255,1.5
1209,10,3.5
1209,211,1.5
1209,250,3.0
1209,244,2.5
1209,3,3.0
1209,253,3.0
1209,251,3.0
1209,249,2.5
1210,236,3.0
1210,9,3.0
1210,3,4.0
1210,4,3.5
1210,11,4.0
1210,17,3.0
1210,218,4.0
1210,207,2.0
1210,8,3.0
1210,257,3.0
1211,1,3.5
1211,207,3.5
1212,1383,1.0
1212,1128,3.0
1212,1694,3.0
1212,443,4.0
1212,1599,3.0
1212,1605,3.0
1212,1940,2.0
1212,1615,4.0
1212,1035,0.5
1212,1947,4.0
1212,1939,0.5
1212,675,4.0
1212,215,3.0
1212,1614,4.0
1212,1603,4.0
1212,1942,4.0
1212,1600,4.0
1212,1944,3.5
1212,758,2.0
1212,855,4.0
1212,7,4.0
1212,1125,1.0
1212,1936,2.0
1212,1943,1.0
1212,876,4.0
1212,1938,1.0
1212,207,2.5
1212,1613,4.0
1212,1937,3.5
1212,623,4.0
1212,266,4.0
1212,4,2.5
1212,1602,4.0
1212,530,4.0
1212,2,2.5
1212,1596,3.0
1212,24,4.0
1212,183,3.5
1212,257,3.0
1212,1619,4.0
1212,1007,3.5
1212,9,3.5
1212,170,4.0
1212,1126,1.0
1212,11,3.0
1212,1036,4.0
1212,1598,3.0
1212,1611,3.0
1212,472,4.0
1212,1618,4.0
1212,235,3.0
1212,453,0.5
1212,1595,4.0
1212,1130,2.5
1212,1945,1.5
1212,5,3.5
1212,1616,4.0
1212,699,4.0
1212,501,4.0
1212,1127,4.0
1212,534,4.0
1212,1941,1.5
1212,1604,3.5
1212,1747,0.5
1212,1607,4.0
1212,12,0.5
1212,1606,4.0
1212,1612,4.0
1212,1608,4.0
1212,1129,1.5
1212,1617,3.5
1212,1949,2.0
1212,1068,4.0
1212,202,3.0
1212,1384,1.0
1213,12,3.0
1213,7,4.0
1213,17,2.5
1213,234,3.5
1213,3,3.0
1214,17,2.5
1214,236,3.0
1214,286,4.0
1214,1951,4.0
1214,12,2.0
1214,4,3.5
1214,9,3.0
1214,244,3.0
1214,1950,4.0
1214,7,3.0
1214,219,2.5
1214,2,2.0
1214,11,3.5
1214,215,3.5
1214,6,3.0
1214,245,2.5
1214,10,1.0
1214,13,3.0
1215,7,4.0
1215,216,3.5
1215,219,2.5
1215,10,3.5
1216,215,4.0
1216,13,3.5
1216,11,4.0
1217,219,4.0
1217,7,3.5
1217,17,2.5
1218,9,4.0
1218,233,4.0
1218,3,2.5
1218,254,3.5
1218,205,2.5
1218,207,2.5
1218,234,3.0
1218,4,4.0
1218,253,3.0
1218,211,3.0
1218,84,3.0
1218,251,3.5
1218,239,3.0
1218,210,2.0
1218,11,4.0
1218,255,2.5
1218,241,3.0
1218,12,3.0
1218,2,3.5
1218,252,2.5
1218,235,3.5
1218,206,2.5
1218,7,2.5
1218,249,3.5
1218,219,2.5
1218,10,4.0
1218,216,4.0
1218,212,3.0
1218,244,3.0
1218,1,2.0
1218,121,3.5
1218,8,3.5
1218,5,3.0
1218,17,3.0
1219,11,2.5
1219,13,2.0
1219,213,2.0
1219,10,2.0
1219,215,3.0
1220,217,4.0
1220,212,4.0
1220,205,4.0
1220,252,1.5
1220,234,4.0
1220,3,3.0
1220,214,4.0
1220,10,0.5
1220,216,3.5
1220,255,4.0
1220,239,4.0
1220,215,1.0
1220,213,0.5
1220,1,3.0
1220,2,4.0
1220,219,1.5
1220,11,4.0
1220,7,4.0
1220,13,4.0
1221,11,4.0
1221,3,3.0
1222,252,4.0
1222,216,0.5
1222,215,2.0
1222,1,2.0
1222,2,4.0
1222,212,4.0
1222,7,4.0
1222,239,0.5
1222,234,3.0
1222,214,3.0
1222,3,3.0
1222,10,4.0
1222,213,2.0
1223,5,3.5
1223,17,3.5
1223,13,3.5
1223,220,4.0
1223,11,2.5
1223,1864,3.5
1223,1054,0.5
1223,1,3.0
1223,218,4.0
1223,318,4.0
1223,2,3.5
1223,286,4.0
1223,1952,0.5
1223,932,4.0
1224,10,4.0
1224,257,2.5
1224,255,2.5
1225,244,2.0
1225,243,1.0
1225,211,3.5
1225,217,2.5
1225,247,3.0
1225,216,0.5
1225,9,3.5
1225,248,4.0
1225,255,2.5
1225,207,2.5
1225,252,1.0
1225,206,1.5
1225,256,4.0
1225,212,2.5
1225,4,1.5
1225,121,1.5
1225,210,4.0
1225,234,1.5
1225,7,1.5
1225,2,1.0
1225,253,2.5
1225,8,3.5
1225,246,0.5
1225,236,2.0
1225,215,2.5
1225,6,3.0
1225,5,1.5
1225,251,2.5
1225,213,2.0
1225,214,2.5
1225,235,1.0
1225,241,2.5
1225,13,2.5
1225,12,3.0
1225,245,2.5
1225,17,2.5
1225,250,0.5
1225,254,2.5
1225,220,0.5
1225,219,1.5
1225,84,4.0
1225,239,3.0
1225,257,3.5
1225,233,3.5
1225,11,3.0
1225,10,3.5
1226,17,3.5
1226,241,4.0
1226,254,2.5
1226,1,3.5
1226,248,2.5
1226,214,3.0
1226,216,4.0
1226,210,3.0
1226,220,3.5
1226,215,3.5
1226,206,3.0
1226,5,3.0
1226,234,3.5
1226,247,3.0
1226,7,2.5
1226,207,3.0
1226,243,3.5
1226,249,2.5
1226,252,2.5
1226,2,3.5
1226,251,3.0
1226,121,3.5
1226,255,3.0
1226,3,3.0
1226,217,3.0
1226,256,2.5
1226,244,3.0
1226,4,3.0
1226,250,4.0
1226,239,3.5
1226,8,3.5
1226,246,2.0
1226,11,3.0
1226,235,3.0
1226,6,3.0
1226,245,2.0
1226,12,2.5
1226,9,2.0
1226,233,4.0
1227,215,0.5
1228,243,4.0
1228,248,1.5
1228,220,3.0
1228,256,3.5
1228,214,2.5
1228,216,2.5
1228,2,3.0
1228,247,2.0
1228,235,2.0
1228,9,2.5
1228,11,3.5
1228,249,3.0
1228,251,3.0
1228,13,2.0
1228,1,3.0
1228,257,4.0
1228,215,4.0
1228,3,3.0
1228,253,0.5
1228,4,2.0
1228,10,3.0
1229,236,3.5
1229,216,2.5
1229,1597,4.0
1229,253,4.0
1229,257,1.0
1229,235,2.0
1229,7,3.5
1229,250,2.0
1229,207,3.0
1229,17,4.0
1229,436,4.0
1229,2,3.0
1229,205,4.0
1230,4,4.0
1230,251,4.0
1230,205,1.0
1230,210,4.0
1230,5,3.0
1230,239,4.0
1230,246,3.0
1230,244,4.0
1230,1,1.5
1230,206,4.0
1230,233,3.5
1230,219,4.0
1230,6,3.5
1230,235,4.0
1230,11,2.0
1230,212,0.5
1230,213,2.5
1230,216,0.5
1230,8,4.0
1230,9,4.0
1230,253,4.0
1230,241,4.0
1230,7,4.0
1230,13,1.0
1230,248,4.0
1230,121,4.0
1230,2,1.0
1230,250,4.0
1230,252,2.5
1230,17,3.0
1230,236,4.0
1230,10,2.0
1230,215,1.5
1230,207,3.5
1230,257,4.0
1230,214,3.0
1230,211,3.5
1230,255,2.5
1230,256,4.0
1230,249,4.0
1230,217,3.5
1230,243,4.0
1230,12,4.0
1231,3,4.0
1231,247,3.0
1231,4,4.0
1231,1,3.5
1231,206,3.5
1231,241,3.0
1231,8,4.0
1231,205,3.0
1231,239,2.5
1231,12,3.0
1231,11,4.0
1231,207,4.0
1231,84,3.0
1232,239,4.0
1232,207,3.0
1232,2,4.0
1232,1,1.0
1232,12,4.0
1232,257,3.5
1232,270,3.5
1232,254,2.0
1233,216,3.5
1233,213,3.0
1233,1,3.5
1233,239,1.5
1233,10,3.0
1233,205,3.5
1233,214,3.0
1233,212,1.0
1233,2,3.5
1234,17,2.5
1234,233,3.0
1234,219,4.0
1234,206,3.5
1234,251,3.0
1234,214,3.0
1234,12,2.5
1234,210,3.0
1234,9,3.0
1234,257,3.0
1234,249,3.0
1234,205,3.0
1234,5,3.5
1234,215,4.0
1234,254,3.5
1234,244,3.0
1234,213,3.0
1234,247,3.5
1234,239,4.0
1234,13,3.0
1234,246,3.5
1234,220,3.5
1234,8,3.0
1234,121,3.5
1234,234,3.0
1234,211,3.0
1234,250,4.0
1234,252,3.0
1234,6,3.0
1234,236,3.5
1234,10,3.5
1234,216,3.0
1234,217,2.5
1235,9,3.5
1235,13,4.0
1235,252,1.5
1235,219,3.5
1235,239,1.0
1235,216,2.5
1235,233,2.5
1235,121,3.0
1235,250,2.5
1235,5,2.5
1235,207,4.0
1235,244,1.0
1235,249,4.0
1235,4,3.0
1235,12,2.0
1235,235,2.5
1235,253,3.5
1235,212,0.5
1235,220,1.5
1235,256,1.5
1235,8,3.0
1235,206,2.0
1235,214,3.5
1235,234,3.0
1235,241,3.0
1235,84,0.5
1235,210,3.5
1235,215,4.0
1235,257,3.5
1235,10,2.0
1235,236,3.0
1235,205,2.0
1235,7,2.0
1235,245,4.0
1235,3,1.0
1235,213,3.5
1236,1,2.5
1236,239,3.0
1236,5,1.5
1236,205,3.0
1236,219,3.0
1236,3,4.0
1236,255,2.5
1236,216,3.0
1236,214,3.0
1236,10,3.5
1236,217,2.5
1236,13,3.0
1236,256,2.5
1236,252,2.0
1236,212,2.5
1237,270,4.0
1237,1711,4.0
1237,1302,4.0
1238,207,3.0
1238,220,4.0
1238,217,4.0
1238,236,3.5
1238,11,3.5
1238,253,3.0
1238,251,4.0
1238,7,3.0
1238,213,4.0
1238,252,4.0
1238,235,4.0
1238,249,3.0
1238,241,4.0
1238,244,3.5
1238,233,4.0
1238,5,4.0
1238,243,4.0
1238,4,2.5
1238,121,4.0
1238,246,4.0
1238,216,4.0
1238,215,4.0
1238,219,4.0
1238,211,4.0
1238,254,4.0
1238,9,4.0
1238,256,4.0
1238,255,3.0
1238,1,4.0
1238,13,4.0
1238,8,3.0
1238,6,4.0
1238,239,4.0
1238,205,4.0
1238,245,3.5
1238,12,3.5
1238,214,4.0
1238,234,3.0
1239,233,2.5
1239,206,3.0
1239,7,4.0
1239,1,3.0
1239,12,2.5
1239,253,2.0
1239,219,2.5
1239,246,4.0
1239,2,4.0
1239,11,3.5
1239,215,3.5
1239,205,4.0
1239,239,3.0
1239,9,4.0
1239,236,4.0
1239,220,3.0
1239,13,3.0
1239,10,2.5
1239,216,0.5
1239,213,3.0
1239,8,4.0
1239,217,3.5
1239,207,2.5
1240,13,2.5
1240,213,2.5
1240,10,2.5
1241,1,2.5
1241,212,4.0
1241,250,2.0
1241,8,3.5
1241,13,3.5
1241,244,2.0
1241,10,2.0
1241,233,3.0
1241,210,2.5
1241,239,3.5
1241,207,1.5
1241,213,2.0
1241,121,2.5
1241,235,3.5
1241,9,3.5
